s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
9319.791,7408.6167,23175.1699,24488.9668,25184.5996,32979.3359,1673.1719,11321.2129,26014.8926,9414.2344,10992.7529,7305.5571,18560,6405.4854,32768.3086,30367.9473,11724.416,16392.1035,32322.3652,17887.7422,7684.0762,17688.127,7845.1924,29504.3672,32864.082,12998.5371,14237.4639,32281.6367,22050.7227,9774.1934,20848.5469,4589.8672,18305.2617,31277.6035,16513.6914,10507.1934,30328.1582,28851.2988,27036.1289,24691.8242,32974.1133,2358.2773,12335.5752,26380.4219,11336.334,6149.6978,16532.8809,24021.4766,18572.3281,32968.7852,9979.5645,9416.8984,25845.543,20665.4238,4624.8877,8744.5693,22566.4727,7523.3193,32854.4766,20364.8066,7250.0249,20804.0957,32656.5762,11554.7764,6452.3188,18408.8965,9743.4102,4041.667,24384.4297,24221.7637,2273.8196,16452.9922,26242.7227,25247.1914,25587.3828,29193.8945,2484.6182,15807.1367,27585.9414,11367.666,4297.7466,13436.1289,25560.4043,14355.7344,32910.3789,11375.8594,8648.125,25743.5508,29444.4395,7353.5122,6218.4292,18806.6484,4941.2178,5575.812,27060.3633,23376.0332,1409.1984,14287.4639,25941.8496,27391.1699,26593.7832,30058.9473,2383.5603,14927.7822,30772.6094,14546.0723,3951.2063,8646.3945,23675.418,10797.5625,32871.1055,14864.7393,7286.8911,23779.4609,32860.1289,15523.9863,6845.689,17382.3555,5346.9302,26346.4355,30461.7461,30354.4258,4394.0796,3973.5808,15360.2881,27456.6465,17770.0762,32909.8242,1
32774.2383,25543.9316,6513.7456,4940.7285,32776.9766,32888.2734,20557.877,24180.0195,8230.2041,3938.0828,28282.2578,30229.3477,1298.7748,3956.8999,15209.6338,28612.918,17284.2383,32893.4531,6233.48,8069.9639,29490.3047,32852.7578,14149.624,4862.7202,17697.123,3895.9856,2982.6941,24197.7832,32845.2539,7518.5454,2301.0015,9005.0029,27306.0566,12050.1104,32840.4023,11072.1768,3760.2,23132.3516,32792.5977,23892.4648,8258.1367,17276.9687,2718.8821,18456.7871,31114.6426,19308.3711,7826.9219,11817.7227,25675.8594,32256.584,21426.5078,30644.0957,1426.5315,13461.2363,6544.8862,32776.8125,32842.125,20183.748,21046.625,9983.002,4483.9873,30205.7324,30235.3066,4281.0801,2647.9456,11028.4678,27547.9824,12632.1016,32820.5156,10124.9395,3794.8955,21453.0117,32770.0938,27080.2539,9911.0098,18374.1973,4745.4668,13526.0547,31849.3418,22524.5625,6371.9106,6403.0654,2737.9526,18455.7422,4678.2988,31743.8379,24662.0684,6689.6694,4578.0171,26426.9062,32094.623,28336.5859,22058.7617,21631.9062,1887.4321,23971.9844,32815.2188,24427.584,2247.3096,2741.1938,20256.0918,7053.874,32776.7031,20286.8535,5021.9058,2961.9805,28895.6484,32851.8789,27635.7754,10953.4131,32781.5742,9518.3535,3706.7053,15636.1777,32784.0938,30739.4062,17162.7832,18028.2246,11351.8496,8959.7266,32773.5391,30463.9395,6904.9385,3008.3669,7647.9727,29431.2891,10046.3027,32776.8086,1
23951.5176,8631.9678,9799.4961,16645.9707,26667.7832,32937.9727,10708.2881,27798.0117,2040.9175,13709.8857,32104.7871,32767.0176,20118.9961,7543.7041,18063.5742,13818.4053,18287.1777,32342.1133,23639.3086,4506.085,14106.6602,4542.5527,18866.5312,14432.875,20442.5371,30752.5078,17592.2969,6708.7109,5005.1157,16890.7578,32342.166,8520.2559,29003.0879,6045.6055,4795.7729,13663.2236,32843.5664,30454.6367,19551.5078,13006.2168,21832.8711,7996.9253,30701.6309,32810.8047,24179.9824,5795.6357,4965.521,24612.209,22235.5176,9816.5791,30615.3535,32817.1836,21602.8789,6191.5117,4571.6729,26198.9102,14701.6201,22319.1973,22839.0586,10945.9268,6300.208,12901.9414,20726.0625,30288.2793,6261.2676,26804.5547,5496.7832,8231.6875,14815.1426,32869.0469,26248.7187,18408.1699,13059.6348,23870.8398,10865.1182,6539.0225,12189.0059,32861.7227,26280.4844,18936.4336,10952.0225,25260.1699,9613.5459,24312.8672,32197.5664,30554.7168,14622.6807,10998.4697,23339.459,20550.5918,16409.0996,29780.9199,22661.5664,9848.5781,6226.3374,12652.7363,28593.6172,9227.7725,23061.375,17473.5645,7568.2476,3577.9727,18873.9531,11118.0029,28628.2422,13421.583,21454.4043,22620.4746,12680.8389,3715.7932,12353.0166,17310.5684,30046.0469,4983.751,24945.707,9227.6123,7198.2798,5327.3784,28408.8457,20496.7012,24378.5371,5631.439,26202.2266,6670.1138,16317.4141,21625.9434,32799.9766,19275.8281,1
4627.1875,25024.375,7529.2817,12326.4121,8445.623,26325.1387,16540.873,22465.4199,6634.3604,27317.1484,6215.9614,15187.2373,5386.8594,17724.4062,13977.876,26876.8242,5269.4653,23861.6777,11887.209,11390.6211,4036.8186,21355.0605,16076.5654,24531.7285,4597.3296,25619.9648,7818.5859,11842.7979,7761.8408,24568.4414,15623.3945,22796.7461,5535.5464,25846.8535,8433.9365,13241.5527,10584.8086,27039.1934,15328.2012,21503.1816,8606.8975,22350.9648,15978.8164,14442.7021,7177.2017,17830.9531,14298.9912,26551.7441,6411.7319,21950.4219,15528.3223,12901.208,6308.269,18586.3359,14510.9141,26090.3242,5652.1035,23800.8594,11465.9814,12931.6982,6670.0742,20637.0859,13484.332,25028.4883,5211.4536,23099.1934,12074.998,13892.084,18216.9004,16706.9434,17561.7891,26013.7148,18000.7402,18527.1543,24602.3672,23273.2305,17776.1309,18189.2793,16703.1738,25949.7988,18446.6094,18192.1914,24557.1719,24367.3867,18944.6758,17388.1074,17615.9395,25711.0488,18722.3691,18620.6543,24892.502,24072.873,19032.5547,18416.3145,17667.5039,25691.6836,25210.7559,9665.041,15212.2969,13199.7295,24766.2187,12320.626,21757.2031,8078.688,24002.5977,8011.4199,16184.6641,10469.8584,22631.873,12561.1797,20983.9687,7626.0713,23235.418,10188.2988,14235.04,9385.7939,21195.3984,11752.3115,22563.7227,7424.541,22690.9648,11297.7715,14805.7266,17974.3574,20055.0078,18893.0078,24343.082,20741.3066,1
12248.1787,21890.4746,11592.5732,26755.002,13962.6426,21228.9219,22400.8223,22789.2129,17587.375,20151.0918,18880.002,24100.9355,20896.0879,13991.7832,20869.7187,20924.3691,23246.9551,14980.5195,19374.2969,14134.9023,23420.291,8300.7813,17144.5469,13755.0537,21021.6836,12199.6943,19618.2598,8392.1045,22719.2617,13546.5352,22994.6953,19064.707,19931.4219,18451.918,22743.3379,20054.9531,14489.1768,21736.9453,18927.5527,21437.9355,13548.4434,19543.5762,12057.0674,24377.6777,8875.7393,14178.5273,10914.1182,21485.4551,12061.6826,22319.3418,8527.3447,23578.4258,14434.665,16083.5703,13968.6016,22014.7715,16857.4766,25531.9492,22891.8516,8717.127,16928.8359,14830.5654,22890.2812,11850.6807,19518.8574,8063.2085,24976.2656,11200.1641,13688.6338,12430.9443,21195.8516,14151.0781,24976.3574,11161.0654,21822.8867,23024.5195,21228.6055,17254.709,19658.8262,19626.1738,24911.1523,19425.3594,13511.1836,22801.0234,20313.1191,21069.75,13174.2344,22400.7246,8674.3301,23227.2148,20601.9238,17993.5098,14404.2451,21523.5156,18004.2773,27264.5996,15589.7637,18108.7422,24105.3828,22898.5332,20443.2891,15684.4033,19832.6309,15795.3359,24678.4277,6263.1802,16101.7236,14433.1309,23033.1738,11813.6582,20202.5391,6615.2031,26798.5098,25493.6777,22765.2676,18607.2207,17934.7539,20204.2559,20978.6094,23326.5527,7665.0752,19005.1328,18255.5371,24024.7891,11162.0479,20100.0273,7545.9995,26446.4746,1
19079.834,17002.3984,25516.5098,8356.5488,23493.8984,22315.123,18589.0566,15014.4063,19852.4102,19573.9023,27442.1543,17604.9766,14542.9141,24896.1719,25758.7285,23230.0742,13780.6592,19322.8496,16946.5664,25409.9102,6754.0342,18944.582,16427.4395,23802.9512,12010.998,20394.875,6616.4331,21332.1992,26044.8516,21483.959,15535.9268,16782.6562,19842.6816,27295.4258,19284.7109,14961.1445,24501.0684,23960.168,22688.0762,15584.7568,19681.6504,16667.0176,25196.3437,6938.9453,17154.9727,16783.7324,26182.1133,12424.5908,19228.7793,6514.4526,28322.6504,7407.1035,12823.1006,9233.9102,21866.625,19554.2383,27377.5605,18065.5645,15291.5947,25585.1777,24869.5332,21547.8437,15468.0225,19606.8945,18901.1406,24326.5645,9665.8389,19444.3965,17924.8359,25428.0137,12725.7656,20032.7617,8259.3184,27740.9316,7005.8511,11873.2305,10170.9268,24454.252,12438.3281,23402.3105,5247.314,25080.0215,13514.2119,25468.3086,19708.3008,15982.2471,19339.4258,24019.3535,22503.7266,12174.4775,21105.5937,22421.4941,25466.1797,13507.376,19445.7695,11887.0273,25684.0254,8140.2671,15518.0898,13417.4307,25219.5859,12742.1201,20331.041,6350.6836,26056.3398,10638.2324,11510.9316,8360.6016,22613.7012,13004.0742,25799.6699,18545.582,16527.6211,24047.1855,25534.3945,21933.0137,15428.7002,18461.9844,19832.7695,24360.1328,10034.0879,19046.2344,18614.5742,25429.8555,12880.8076,19724.623,9330.4365,27216.6699,1
23480.541,14799.3574,18059.916,15225.2432,24218.4902,10121.9512,15659.3389,14330.2451,23469.7754,12336.4414,20878.1348,7647.5522,23501.8145,10851.3779,14023.2803,9526.9424,22007.1699,12654.9238,23240.8945,8292.7061,17565.3496,21689.4707,22844.2852,21440.8203,18212.1426,18268.8574,18710.7539,21986.5215,11861.3447,17653.041,15888.7725,22617.9766,13258.4648,19134.6406,9631.6328,22682.3008,11313.9639,13266.2207,10099.2744,22191.9102,11869.1172,23487.4199,8279.0469,22899.6172,17558.1836,17431.3711,12322.3545,21610.0254,19028.3691,17530.207,23543.2773,10371.1025,15525.8896,14950.9678,23605.4785,11634.5752,20120.5996,8382.1074,23042.2285,10856.8516,13720.7129,11141.1953,22090.9824,13680.418,22958.3418,9961.8545,21008.7051,20627.4395,21152.5488,15472.085,20371.3965,17420.4863,27394.2402,17071.7734,17327.5391,14840.0576,13252.3262,22052.5371,11139.46,21360.127,7570.2017,23232.8281,16855.5957,15229.1377,11351.373,22055.0586,16449.3984,26858.8496,13092.9219,20139.9199,23186.8125,23175.4434,18594.668,19097.8262,18826.1895,22411.1465,20710.5117,11962.5938,18796.8516,17359.8848,22522.8613,12112.1328,18104.3105,11390.2705,21117.3887,22304.0801,21507.4883,17293.9062,20441.2324,18755.3418,24845.416,19027.7617,13675.2988,21870.293,21127.2734,21202.6934,12188.498,18611.168,13485.2813,23420.4707,9323.2646,12852.1641,11690.5605,22309.5293,12719.9404,22182.373,9259.0391,23791.0176,1
23180.377,18354.418,26681.3359,22671.5469,9153.3955,14179.7139,12865.2217,22144.6426,11908.8555,20747.7187,9756.1553,23800.6895,17763.4707,16779.9062,14767.2246,22910.4941,18466.2754,26310.9062,15748.2607,16507.9746,23462.7656,21978.0332,19984.3027,13866.5605,19012.0449,14637.0732,23086.3418,8203.5439,13566.667,13383.8398,22706.7168,18724.709,26403.252,16274.2275,15929.4189,21840.8672,20926.6191,20353.8535,13600.4258,18405.5859,13773.4121,23380.373,8079.2031,12639.1553,13525.5762,22673.1094,13222.7256,21409.7891,10775.2393,23001.4844,21914.7812,20608.8086,16770.332,20288.6367,20276.2676,23893.7969,18082.0723,12527.6953,20378.5312,13722.0908,22309.0234,15985.2695,22281.8437,12678.5967,21734.3672,23309.4922,21787.3359,17383.9258,19384.2461,19284.8418,22431.9727,19116.957,9993.6543,18085.3281,16277.6182,19618.1582,10971.417,18607.7988,11610.5625,23057.6641,15013.0938,15726.4014,14781.2607,23441.3945,19208.6543,23892.5996,16172.3916,9625.2637,15280.9443,14842.2002,20272.6602,12576.626,20069.5078,13622.5371,22483.4199,18981.8691,18706.5664,17163.582,22653.5664,20363.5605,21632.4629,18120.7207,12302.043,19902.4043,16980.9824,19157.7109,11878.5898,17775.6875,13609.5928,21115.1426,13504.1992,15830.7705,16871.3086,22853.1602,19928.6133,16976.4727,19272.1934,8562.1699,15115.6123,15698.3594,20932.5586,12827.6582,20374.9824,13516.0596,23446.2422,21287.2012,18943.3945,17325,1
23186.8848,21233.6934,17821.4395,17522.5586,20908.998,21197.0078,21399.377,16384.2656,9963.8467,19693.6719,16813.2734,17758.1172,11570.3584,17183.9883,15396.4766,16405.4453,22105.9668,17553.9062,18984.7578,11810.1855,19192.1641,14298.8682,21676.2598,9942.1602,15308.2158,18820.7051,24604.9785,18952.752,20517.7695,16546.3379,16579.5293,22539.7969,18400.6777,20255.5137,9789.0557,19012.4883,14885.2275,22344.2266,8416.1533,15802.8066,19684.9023,23430.9844,19733.4023,16324.5654,19238.2129,8679.5664,14570.0479,14783.459,22692.6777,13930.3379,22532.1133,13118.0977,26049.0332,22376.3633,16977.2422,16286.5293,17847.625,22395.332,16063.2295,19486.0059,8839.5781,14833.2627,15100.9736,22101.8379,15068.8604,22446.4121,12957.6211,26502.1816,23695.7891,15731.75,15401.0059,10504.5381,17721.6699,16807.873,22344.207,21356.4648,18689.0488,18089.5078,17779.6055,21335.0254,22029.4043,14872.6533,8721.917,22334.1016,17571.0391,15422.0273,10574.0742,17664.6113,16766.6328,22837.9258,21961.3574,18791.3281,19380.3418,16305.8672,21535.8848,21060.2852,16186.3789,6864.1226,14918.4287,20389.3164,26812.7051,20051.7773,18969.7266,17347.3437,13252.2109,20025.4219,17098.0098,24051.4727,9443.4453,18669.6973,11790.498,27925.3887,12365.6211,16725.375,18264.666,23764.3711,20108.0957,19478.416,19665.1152,12456.5449,19942.7246,16203.2754,24559.6484,9529.9355,19232.4414,12178.4512,26143.3164,16381.043,1
16865.5352,19865.1836,7802.9687,14622.4951,12541.4932,23221.498,15049.8232,20585.543,10063.5195,29834.9336,20392.5937,24578.9277,21094.4727,21760.957,18850.1133,14917.0176,20689.4844,11852.6455,17823.1113,14576.3672,21863.6035,11127.4082,18181.1621,12398.0313,29943.4629,17893.582,22463.4375,20272.1914,19590.4395,20576.1055,11307.1035,20109.3945,11763.6318,12831.9814,14565.6943,20889.2363,19594.3672,22370.4453,10756.4824,26941.5449,20897.4473,20821.9238,22420.543,20913.4199,20899.8848,11709.4414,20616.2812,9680.5791,15534.8809,12748.9414,22962.5977,13629.582,19576.1699,11169.5371,29457.5449,23729.0703,16082.377,15797.9697,13050.8623,19725.166,13267.5723,21175.791,15194.3906,14103.4063,13143.3193,19562.9219,21435.5781,25180.5234,11142.9121,24081.6641,21432.9824,20757.3437,20556.9199,19558.5254,20552.8223,11167.0869,20447.9453,10565.085,13799.8877,12190.249,22732.1738,15493.752,21421.6074,12437.4561,13156.4893,19680.3027,15722.9414,17639.9922,14306.8154,19808.4492,12068.3193,19982.8809,16164.8828,16083.5293,12866.165,20486.1719,19881.6562,26052.5801,11438.6709,25207.5312,23814.043,21121.3066,17642.0117,17382.3555,19849.252,13128.6416,21240.541,11671.5957,13221.0107,10571.834,21841.4023,21920.3906,24153.5332,14469.5527,13653.2119,18430.9062,15607.7578,18426.4414,15625.4023,19713.1797,11575.3018,19431.1816,16870.9609,15713.4629,13384.0205,19034.2891,20458.5645,25807.5762,1
18829.4277,23782.0039,18253.2305,19426.8789,17740.6035,15984.0391,23816.9141,22575.4902,24159.9434,10784.9629,19976.8496,9486.6855,28150.9121,19886.8555,19512.7422,16595.0273,22482.4961,20214.7578,19303.3633,21550.3203,12950.5684,18224.1504,16742.9961,25406.8613,10922.5273,18540.7734,11593.6191,24676.5312,13327.1846,20809.1035,14611.2617,17447.4707,11987.8828,21986.4668,19706.8574,19824.4141,24114.8477,23392.8984,24095.1914,10794.9111,16564.8262,11250.1084,27453.9141,14777.1787,17863.4805,18423.8223,21894.8672,18792.7812,20642,20428.9629,14422.1406,21708.0781,21411.3027,23803.5625,10719.7119,18637.5215,14574.2334,21993.3574,5046.7051,16180.2109,16321.8281,19420.5234,13458.7793,18866.4668,15925.7871,11542.1387,17333.9512,16538.4805,26137.623,10992.2891,18330.8203,10066.957,26356.1777,6741.3862,15147.082,18091.2266,23638.8613,17410.3437,19184.752,17199.332,17687.625,22870.793,24200.0078,24626.7969,11448.498,19451.7461,16215.5508,20661.0254,7851.8247,14635.2021,9757.3789,16125.999,12632.3652,19521.2559,21189.1953,15101.6016,22092.8203,21070.8926,23632.9863,8743.9023,18926.623,14182.4463,24999.5781,6480.7026,16236.708,13452.5684,17664.168,13270.4365,21190.3945,16628.2832,19883.5645,24217.498,22520.2852,19871.8145,13021.25,22297.9844,23040.6074,17739.5352,8878.5566,22137.7402,15327.7393,22356.0664,16572.9746,19840.4492,17424.8555,17413.7168,23594.4746,24031.3926,1
12008.2061,25054.1211,5721.9785,14524.8281,14730.3662,19837.6035,16018.4961,20373.6797,17423.9004,18393.0937,23130.1934,23384.4844,20804.8711,14146.8037,20202.9414,20401.584,17889.7344,8373.2627,14902.7676,18864.8789,24747.3945,19085.9512,18808.4687,17450.7812,17003.5684,21942.0723,22137.0957,24921.5879,12213.3623,18309.7422,15034.4023,20975.5703,4066.7019,16111.5986,16639.8555,18047.0723,12101.4434,17090.3125,16834.832,19352.9297,21884.0312,21513.5957,20418.1973,15098.0107,20858.459,22965.332,23617.1035,5038.2314,13957.4326,17401.75,21890.7383,17585.0586,18292.5801,18459.0332,17952.0195,21723.1543,21935.5527,25178.248,12918.666,19749.8164,15644.3955,20077.3945,9707.2891,14872.7363,8108.6787,15153.1934,12755.3604,22789.3945,18063.4414,19416.6445,19445.8926,19442.6328,18487.8555,8140.1816,19693.9863,13688.5947,24135.6289,7228.5059,13983.4375,14228.5742,20543.2617,17807.9746,20457.8945,18727.8867,17311.3398,21034.9785,22310.666,24329.2363,12931.8359,20295.1797,16609.875,17399.0703,5361.6865,15206.1436,16034.583,18919.3652,13699.2168,17996.7344,15703.5547,18909.5859,21846.082,15933.9658,24794.2891,11145.5615,19600.2168,11861.6836,23222.8379,7914.3193,13559.7783,16236.0527,23199.9199,18315.0781,19595.9414,19100.8652,17355.9336,20591.1895,21025.6074,24425.4492,11680.7432,19763.5977,15521.8145,18247.3848,7925.3853,13346.3467,12185.4639,17580.8711,16158.3643,21004.707,1
24000.9316,24162.7676,15259.0566,11310.4629,6819.9497,16792.125,33618.1836,28410.7637,14113.25,21046.8242,13733.8203,17330.3574,19254.9766,19471.9453,21288.1055,33279.7539,28671.2793,22899.3984,19323.1152,11701.6416,34099.1172,13270.0977,20600.75,25320.7656,34512.6875,19821.4941,10907.1563,11714.7588,18194.6699,26107.9043,31684.0586,22424.1641,23005.4062,14352.6699,9804.5479,6174.2563,13398.5322,33777.9219,29554.5547,34237.3867,17713.4395,9336.8691,16620.9648,19953.2754,20634.2891,22722.0352,31471.1367,27529.7109,21602.7656,17983.7656,10995.458,33580.0234,15055.7979,20265.6328,22010.3262,34330.3789,19197.7148,11176.3135,12406.8623,17825.4687,27008.3516,33127.3789,23071.2812,22233.873,14432.749,9082.541,6573.5786,20422.2949,24755.8711,34445.5977,34503.6953,19814.8008,9403.6289,15104.6416,20504.8887,22079.7207,25744.8516,28986.0352,26672.5996,19613.7656,16060.0537,10270.4629,31594.6152,25652.5352,22555.9375,17393.3164,31590.9004,19335.9473,13201.3916,13096.0332,17020.2148,26570.6855,33381.9922,23242.9121,23179.4824,19845.5996,11927.9307,33029.4727,15557.5693,20026.6797,32742.457,34898.5352,23096.4102,10041.2051,13108.6816,20649.6074,23249.6758,27434.6309,28255.0039,26525.8184,18907.9492,14713.9844,9795.1045,26403.7715,31447.248,25654.457,16085.1738,27760.7969,17980.3535,14788.3506,13487.8701,16867.9082,19646.2441,34236.5586,26324.9219,23642.0059,19444.248,12516.6475,2
20880.1504,16494.3945,31738.3672,17715.4687,12934.0254,13299.6221,16926.5879,26698.0098,33925.6016,27102.7168,24215.2891,19636.207,11775.6357,31384.209,17896.5664,23045.957,34646.8672,34577.9961,20393.8086,9635.3818,13571.8926,20376.3105,23314.2344,27406.8145,27431.9629,25904.4531,18318.7676,14822.0732,8937.3984,30733.7871,26983.5879,22388.7285,15932.9414,29590.9395,18141.7812,17633.7461,15652.7451,17037.3457,20761.0879,34001.5313,26966.9199,23895.5273,20092.1016,12061.8809,32187.25,16960.4824,21675.9805,34340.332,34656.2109,21213.8555,9713.1572,12918.2949,20264.0273,23634.5098,27374.6035,27594.4766,25626.3242,18438.0703,14459.4033,9086.8271,29679.8125,27390.3184,22736.7754,21895.3242,14889.7949,9540.043,17904.5117,16042.1807,17148.3613,20468.2578,33945.9727,27065.4707,23808.5469,20386.6895,12192.1387,31905.2207,16999.0293,22400.3848,34692.2461,34599.6758,20497.0723,9461.7363,13090.459,20304.752,22659.5137,25604.8867,27670.3496,25553.4414,18222.3711,14923.1211,8785.9209,7865.0835,34129.9883,34029.1445,19828.2129,14881.377,11107.6807,18179.9316,15836.3564,17718.7109,22014.6016,34352.9063,28029.2891,24142.8203,20134.5215,11993.7246,30963.0664,17712.5156,23652.543,34658.8867,34373.0117,19896.4805,9462.2559,13002.458,19653.7383,23992.168,29093.7969,26733.207,21870.1055,15080.0898,8635.1182,9543.083,10455.7188,34244.6758,34012.7695,22367.7344,14478.0693,10087.1865,2
24534.0684,29768.6133,25183.7988,24718.2871,16604.377,12516.9834,7389.8462,25626.4434,30550.8125,24373.3594,14018.3818,25235.2187,15925.6885,14443.3428,13338.9678,16388.6426,26927.6406,33825.2734,23769.1074,21791.6445,15760.1699,8304.0391,34272.8203,14345.2637,21086.0645,31882.2734,34506.8828,20655.6992,9901.501,11475.0771,19272.5176,24991.6973,30507.6992,24875.7598,24112.0801,16160.2998,11692.7344,6668.2397,24549.7187,31178.4609,24501.3926,13777.3389,24449.6094,15010.3379,14980.8369,13361.7061,16333.1387,25720.5781,33981.4727,28039.9473,23643.3594,20003.5684,12542.4014,34977.5703,13058.8428,20343.623,28981.8262,34550.8516,21091.207,10054.1133,11503.5361,18825.3086,25329.3828,30886.0508,24373.2637,24013.8145,15308.6533,11252.4258,6458.6079,20335.9707,33492.1172,26594.6562,13735.54,21971.334,14700.7686,15382.8096,13391.5586,19168.1523,22000.9609,30749.6992,28019.7754,23026.9648,19189.4004,13038.7832,34161.2656,13660.0547,19998.998,25685.8203,34696.7539,21961.8828,10746.1611,11343.498,18816.2988,25281.2676,30918,23704.9648,23561.1836,15191.3711,10641.1621,6269.4614,18605.6367,33566.1328,27190.3945,13873.749,16583.8223,9040.3281,17264.5605,19012.6348,19796.9316,21212.2363,32322.1367,27922.3867,23108.748,19186.584,12574.5938,34440.5234,12845.0049,20412.0918,26547.7949,34545.2109,20735.6934,10611.6924,11428.2656,18641.3457,25567.9863,31293.334,24028.5625,23453.7578,2
34627.1797,12765.6055,19737.2734,27169.1992,34470.5117,20008.2988,10176.1172,11381.6006,18757.9473,26076.3164,32526.4687,23669.2832,23142.8633,15005.3389,9324.4912,17249.0898,18402.8477,32489.125,34091.4531,32193.7559,15898.5215,9161.916,17519.709,19498.3223,19933.0098,23577.8633,29868.7949,27133.8145,22678.4766,18810.0449,12766.0703,33998.7539,14639.8848,19407.8691,24342.8594,34641.3398,21696.9551,10997.3818,11413.6826,18394.373,27071.6777,32951.6406,24959.8574,22506.0234,18240.8926,9421.6113,21910.9199,22656.1621,25604.4883,34270.5078,34502.9531,17843.6641,8517.5254,16037.002,19522.9668,19818.4883,23154.7207,30544.3066,26864.1387,22291.957,18352.9531,13557.2832,33427.7344,18184.5488,20250.293,22414.5508,34853.4531,23311.9492,12282.2754,11504.7363,16057.3311,20895.543,34025.1133,24014.1699,22665.9551,17773.4121,9073.3975,21235.2148,22836.5176,26004.9531,34230.5781,34481.1016,17531.625,8367.5928,16058.4463,19473.2637,19375.4531,21645.9609,30981.9746,27256.6582,22387.9434,18381.543,13850.6934,33574.8398,16998.627,20149.8691,23567.7246,19424.2969,13109.1719,16013.6289,13346.2041,16094.376,22222.4473,34149.1914,23714.0176,22426.2852,17351.2109,8956.0684,18275.2168,21749.8379,28461.1562,34180.4219,32729.9883,16135.8135,8436.3584,16608.043,18821.7949,19058.2012,19755.4727,32442.5918,27488.3125,23353.3984,19589.4746,13604.3555,34656.5859,33463.1875,26739.8203,14149.5215,2
